Term,Course,Title,Section,CRN,Days,Times,Location,Status,Max,Now,Instructor,Delivery Mode,Credits,Info,Comments
202590,ECE792B,PRE,299,92853,,TBA,,Open,19,0,"Pong, Philip",Face-to-Face,3,Book,See department for permission to enroll.
202590,ECE792B,PRE,305,92854,,TBA,,Open,19,0,,Face-to-Face,3,Book,See department for permission to enroll.
202590,ECE792B,PRE,307,92855,,TBA,,Open,19,0,,Face-to-Face,3,Book,See department for permission to enroll.
202590,ECE792B,PRE,308,92856,,TBA,,Open,19,1,"Rojas-Cessa, Roberto",Face-to-Face,3,Book,See department for permission to enroll.
202590,ECE792B,PRE,314,92857,,TBA,,Open,19,3,"Han, Tao",Face-to-Face,3,Book,See department for permission to enroll.
202590,ECE792B,PRE,315,92858,,TBA,,Open,19,0,"Ghosh, Arnob",Face-to-Face,3,Book,See department for permission to enroll.
202590,ECE792B,PRE,316,92859,,TBA,,Open,19,0,"Taylor, Joshua",Face-to-Face,3,Book,See department for permission to enroll.
202590,ECE792B,PRE,340,92860,,TBA,,Open,19,0,,Face-to-Face,3,Book,See department for permission to enroll.
202590,ECE792B,PRE,353,92861,,TBA,,Open,19,0,"Azizi, Mohsen",Face-to-Face,3,Book,See department for permission to enroll.
202590,ECE792B,PRE,792,92862,,TBA,,Open,19,0,,Face-to-Face,3,Book,See department for permission to enroll.
202590,ECET201,CIRCUIT ANALYSIS DC AND AC,105,96739,"T
T","6:00 PM - 7:55 PM
8:05 PM - 10:00 PM","FMH 304
FMH 313",Open,25,10,,Face-to-Face,3,Book,
202590,ECET201,CIRCUIT ANALYSIS DC AND AC,001,92863,"M
R","10:45 AM - 12:50 PM
12:15 PM - 2:20 PM","FMH 316
FMH 403",Closed,18,18,"Shekhar, Prateek",Face-to-Face,3,Book,
202590,ECET201,CIRCUIT ANALYSIS DC AND AC,101,92864,"R
R","6:00 PM - 7:55 PM
8:05 PM - 10:00 PM","FMH 205
FMH 204A",Closed,25,25,"Ghrayeb, Ashraf",Face-to-Face,3,Book,
202590,ECET202,CIRCUITS II,001,96648,"M
W","1:00 PM - 3:05 PM
11:30 AM - 1:35 PM","FMH 405
FMH 316",Open,35,26,"Kayzman, Victor",Face-to-Face,3,Book,
202590,ECET205,ANALOG ELECTRONICS,101,92866,"R
R","6:00 PM - 7:55 PM
8:05 PM - 10:00 PM","FMH 412
FMH 316",Open,25,20,"Park, Jinsoo",Face-to-Face,3,Book,
202590,ECET211,COMP. ARCH. & EMBEDDED SYS.,001,92867,"M
W","10:00 AM - 12:05 PM
8:30 AM - 10:35 AM","MALL PC36
GITC 2302",Closed,20,20,"Azizi, Mohsen",Face-to-Face,3,Book,
202590,ECET214,INTRO TO COMMUNICATION SYSTEMS,101,92868,"W
W","6:00 PM - 7:55 PM
8:05 PM - 10:00 PM","FMH 108
FMH 316",Open,25,16,"Pepe, Russell",Face-to-Face,3,Book,
202590,ECET214,INTRO TO COMMUNICATION SYSTEMS,103,92869,"M
M","6:00 PM - 7:55 PM
8:05 PM - 10:00 PM","FMH 403
FMH 304",Open,25,12,"Pepe, Russell",Face-to-Face,3,Book,
202590,ECET215,INTRO TO DIGITAL ELECTRONICS,001,92870,"M
F","10:45 AM - 12:50 PM
1:00 PM - 3:05 PM","FMH 304
CKB 207",Open,25,17,,Face-to-Face,3,Book,
202590,ECET215,INTRO TO DIGITAL ELECTRONICS,101,92871,"M
R","6:00 PM - 7:55 PM
6:00 PM - 7:55 PM","FMH 205
FMH 204A",Open,25,13,,Face-to-Face,3,Book,
202590,ECET215,INTRO TO DIGITAL ELECTRONICS,103,96740,"M
M","6:00 PM - 7:55 PM
8:05 PM - 10:00 PM",,Closed,0,0,,Face-to-Face,3,Book,
202590,ECET230,ELECTRONICS MANUFACTURING,001,92872,TR,10:00 AM - 12:05 PM,GITC 2311,Open,20,10,,Face-to-Face,3,Book,
202590,ECET300,CIRCUIT ANALYSIS,453,96732,,TBA,,Open,30,10,"Rockland, Ronald",Online Newark,3,Book,Online Course
202590,ECET300,CIRCUIT ANALYSIS,451,92873,,TBA,,Closed,30,30,"Rockland, Ronald",Online Newark,3,Book,Online Course
202590,ECET303,CIRCUIT MEASUREMENTS I,101,92874,"W
W","6:00 PM - 7:55 PM
8:05 PM - 10:00 PM","FMH 106
FMH 318",Open,25,12,"Rabie, Mohammad",Face-to-Face,2,Book,
202590,ECET303,CIRCUIT MEASUREMENTS I,103,92875,"T
T","6:00 PM - 6:50 PM
7:10 PM - 10:10 PM","FMH 412
FMH 318",Open,25,15,,Face-to-Face,2,Book,
202590,ECET305,INTEGRATED CIRCUIT APPLCTNS,001,92876,"M
R","11:30 AM - 1:35 PM
3:15 PM - 5:20 PM","FMH 316
FMH 405",Open,25,16,"Rabie, Mohammad",Face-to-Face,3,Book,
202590,ECET305,INTEGRATED CIRCUIT APPLCTNS,101,92877,"T
T","6:00 PM - 7:55 PM
8:05 PM - 10:00 PM","FMH 403
FMH 316",Closed,25,25,"Rabie, Mohammad",Face-to-Face,3,Book,
202590,ECET311,EMBEDDED SYSTEMS I,101,92878,M,6:00 PM - 10:05 PM,CKB 126,Open,30,28,"Azizi, Mohsen",Face-to-Face,3,Book,
202590,ECET311,EMBEDDED SYSTEMS I,103,92879,F,6:00 PM - 10:05 PM,CKB 120,Open,30,11,,Face-to-Face,3,Book,
202590,ECET329,ANALOG DIGITAL ELECT NON MAJ,001,92880,"M
W","8:30 AM - 10:35 AM
8:30 AM - 10:35 AM","CKB 214
FMH 318",Open,25,18,"De La Cruz, Albert",Face-to-Face,3,Book,
202590,ECET329,ANALOG DIGITAL ELECT NON MAJ,101,92881,"R
R","6:00 PM - 7:55 PM
8:05 PM - 10:00 PM","FMH 106
FMH 318",Closed,25,25,"De La Cruz, Albert",Face-to-Face,3,Book,
202590,ECET344,NUMERICAL COMP ENGR TECH,101,92883,R,6:00 PM - 10:05 PM,GITC 2308,Open,20,12,,Face-to-Face,3,Book,
202590,ECET344,NUMERICAL COMP ENGR TECH,001,92882,"T
R","10:00 AM - 12:05 PM
10:00 AM - 12:05 PM","GITC 2308
GITC 2308",Closed,20,20,,Face-to-Face,3,Book,
202590,ECET350,COMPUTRZED INDUSTRL CONTROLS,101,96387,F,6:00 PM - 10:05 PM,GITC 2308,Closed,20,20,,Face-to-Face,3,Book,
202590,ECET365,DIGITAL LOGIC & CIRCUIT DESIGN,101,92884,R,6:00 PM - 8:50 PM,GITC 1400,Open,30,17,"Rabie, Mohammad",Face-to-Face,3,Book,
202590,ECET365,DIGITAL LOGIC & CIRCUIT DESIGN,103,92885,F,6:00 PM - 8:50 PM,CKB 207,Open,30,14,"Bokhari, Syed",Face-to-Face,3,Book,
202590,ECET395,ECET WORK EXPERIENCE I,347,92886,,TBA,,Open,19,0,"Brateris, Daniel",Face-to-Face,3,Book,See department for permission to enroll.
202590,ECET395,ECET WORK EXPERIENCE I,349,92887,,TBA,,Open,19,0,"Lieber, Samuel",Face-to-Face,3,Book,See department for permission to enroll.
202590,ECET400,SENIOR PROJECT,101,92888,M,6:00 PM - 10:05 PM,FMH 108,Open,25,12,"Blinder, Alex",Face-to-Face,3,Book,Department Permission Required
202590,ECET411,EMBEDDED SYSTEMS II,001,92889,"M
W","2:30 PM - 4:35 PM
11:30 AM - 1:35 PM","CKB 126
GITC 2308",Open,30,29,"Yaramothu, Chang",Face-to-Face,3,Book,
202590,ECET412,POWER GENERATION & DISTRBTN,101,92890,"T
T","6:00 PM - 7:55 PM
8:05 PM - 10:00 PM","FMH 404
FMH 109",Closed,25,25,"Vincent, Michael",Face-to-Face,3,Book,
202590,ECET415,FUND OF NETWORK COMMUNICATION,101,92891,W,6:00 PM - 10:05 PM,GITC 2308,Closed,20,20,"Vanderbilt, Richard",Face-to-Face,3,Book,
202590,ECET491,SPECIAL PROJECTS,347,92892,,TBA,,Open,19,0,"Brateris, Daniel",Face-to-Face,1,Book,See department for permission to enroll.
202590,ECET492,SPECIAL PROJECTS,347,92893,,TBA,,Open,19,0,"Brateris, Daniel",Face-to-Face,2,Book,See department for permission to enroll.
202590,ECET493,SPECIAL PROJECTS,347,92894,,TBA,,Open,19,0,"Brateris, Daniel",Face-to-Face,3,Book,See department for permission to enroll.
202590,ECON201,ECONOMICS,001,92895,F,2:30 PM - 5:20 PM,GITC 1100,Open,43,35,"Bonitsis, Theologos",Hybrid,3,Book,"Hybrid Course - Meets Alternate Weeks
Face-to-face meetings held alternate weeks starting 9/5/25
Non Business Majors Only"
202590,ECON201,ECONOMICS,003,92896,F,2:30 PM - 5:20 PM,GITC 1100,Open,43,14,"Bonitsis, Theologos",Hybrid,3,Book,"Hybrid Course - Meets Alternate Weeks
Face-to-face meetings held alternate weeks starting 9/5/25
Non Business Majors Only"
202590,ECON201,ECONOMICS,101,92897,W,6:00 PM - 8:50 PM,KUPF 118,Open,43,30,"Bonitsis, Theologos",Hybrid,3,Book,"Hybrid Course - Meets Alternate Weeks
Face-to-face meetings held alternate weeks starting 9/3/25
Non Business Majors Only"
202590,ECON201,ECONOMICS,103,92898,W,6:00 PM - 8:50 PM,KUPF 118,Open,43,12,"Bonitsis, Theologos",Hybrid,3,Book,"Hybrid Course
Face-to-face meetings held alternate weeks starting 9/3/25
Non Business Majors Only"
202590,ECON201,ECONOMICS,451,92899,,TBA,,Closed,30,30,"Bonitsis, Theologos",Online Newark,3,Book,"Online Course
Non Business Majors Only"
202590,ECON265,MICROECONOMICS,001,92900,MW,1:00 PM - 2:20 PM,KUPF 105,Open,33,29,"Chou, Porchiung",Face-to-Face,3,Book,
202590,ECON265,MICROECONOMICS,455,92903,,TBA,,Open,30,29,"Chou, Porchiung",Online Newark,3,Book,Online Course
202590,ECON265,MICROECONOMICS,459,96687,,TBA,,Open,30,24,"Chou, Porchiung",Online Newark,3,Book,Online Course
202590,ECON265,MICROECONOMICS,451,92901,,TBA,,Closed,30,30,"Chou, Porchiung",Online Newark,3,Book,Online Course
202590,ECON265,MICROECONOMICS,453,92902,,TBA,,Closed,30,30,"Bataille, Edner",Online Newark,3,Book,Online Course
202590,ECON265,MICROECONOMICS,457,92904,,TBA,,Closed,30,30,"Guider, Joseph",Online Newark,3,Book,Online Course
202590,ECON266,MACROECONOMICS,101,92905,F,6:00 PM - 8:50 PM,KUPF 108,Open,39,13,"Chou, Porchiung",Face-to-Face,3,Book,
202590,ECON266,MACROECONOMICS,451,92906,,TBA,,Closed,30,30,"Bataille, Edner",Online Newark,3,Book,Online Course
202590,EM602,MANAGEMENT SCIENCE,101,92907,R,6:00 PM - 8:50 PM,ME 224,Open,30,4,"Abdel-Malek, Layek",Face-to-Face,3,Book,
202590,EM602,MANAGEMENT SCIENCE,851,92908,,TBA,,Open,30,21,"Cai, Wenbo",Online Virtual,3,Book,"Open to Newark and Virtual Campus Students
Online Course"
202590,EM631,LEGAL ASPCT IN ENVR ENGR,851,92910,,TBA,,Open,30,12,"Bonchonsky, Michael",Online Newark,3,Book,"Restricted to Newark Campus Students Only
Online Course"
202590,EM632,LEGAL ASPECTS IN CONSTR,851,92911,,TBA,,Open,30,13,"Avoryie, Abigail",Online Virtual,3,Book,"Restricted to Virtual Campus Students Only
Online Course"
202590,EM633,LEGAL ASPCTS OF HLT SFTY,101,92912,T,6:00 PM - 8:50 PM,CKB 320,Open,30,7,"Kothari, Prakash",Face-to-Face,3,Book,
202590,EM636,PROJECT MANAGEMENT,101,92913,W,6:00 PM - 8:50 PM,CKB 207,Open,30,13,"Zoppi, Philip",Hybrid,3,Book,"Hybrid Course
https://www.njit.edu/registrar/instructionaldelivery
Face-to-Face meetings held alternate weeks starting: 9-3-25"
202590,EM636,PROJECT MANAGEMENT,851,92915,,TBA,,Open,30,13,"Naraine, Deoraj",Online Virtual,3,Book,"Open to Newark and Virtual Campus Students
Online Course"
202590,EM637,PROJECT CONTROL,851,92917,,TBA,,Open,30,10,"Snyder, Harris",Online Virtual,3,Book,"Open to Newark and Virtual Campus Students
Online Course"
202590,EM640,DISTRIBUTION LOGISTICS,851,92919,,TBA,,Open,30,4,"Yagci, Ismail",Online Virtual,3,Book,"Open to Newark and Virtual Campus Students
Online Course"
202590,EM691,COST ESTIMTNG CAPTL PROJ,851,92921,,TBA,,Open,30,13,"Jaramillo Cueva, Cesar Augusto",Online Virtual,3,Book,"Open to Newark and Virtual Campus Students
Online Course"
202590,EM700B,MASTER'S PROJECT,361,92923,,TBA,,Open,19,0,"Barak Ventura, Roni",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM700B,MASTER'S PROJECT,362,92924,,TBA,,Open,19,0,"Yin, Wei",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM700B,MASTER'S PROJECT,390,92925,,TBA,,Open,19,0,"Abdel-Malek, Layek",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM700B,MASTER'S PROJECT,391,92926,,TBA,,Open,19,0,"Bengu, Golgen",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM700B,MASTER'S PROJECT,392,92927,,TBA,,Open,19,0,"Bladikas, Athanassios",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM700B,MASTER'S PROJECT,394,92928,,TBA,,Open,19,0,"Das, Sanchoy",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM700B,MASTER'S PROJECT,400,92929,,TBA,,Open,19,0,"Abdou, George",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM700B,MASTER'S PROJECT,402,92930,,TBA,,Open,19,0,"Sengupta, Arijit",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM700B,MASTER'S PROJECT,403,92931,,TBA,,Open,19,0,"Tricamo, Stephen",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM700B,MASTER'S PROJECT,407,92932,,TBA,,Open,19,0,"Ranky, Paul",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM700B,MASTER'S PROJECT,462,92933,,TBA,,Open,19,0,"Park, SangWoo",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM700B,MASTER'S PROJECT,486,92934,,TBA,,Open,19,0,"Shen, Bo",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM700B,MASTER'S PROJECT,487,92935,,TBA,,Open,19,0,"Cai, Wenbo",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM701B,MASTER'S THESIS,361,92936,,TBA,,Open,19,0,"Barak Ventura, Roni",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM701B,MASTER'S THESIS,362,92937,,TBA,,Open,19,0,"Yin, Wei",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM701B,MASTER'S THESIS,390,92938,,TBA,,Open,19,0,"Abdel-Malek, Layek",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM701B,MASTER'S THESIS,391,92939,,TBA,,Open,19,0,"Bengu, Golgen",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM701B,MASTER'S THESIS,392,92940,,TBA,,Open,19,0,"Bladikas, Athanassios",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM701B,MASTER'S THESIS,394,92941,,TBA,,Open,19,0,"Das, Sanchoy",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM701B,MASTER'S THESIS,400,92942,,TBA,,Open,19,0,"Abdou, George",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM701B,MASTER'S THESIS,402,92943,,TBA,,Open,19,0,"Sengupta, Arijit",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM701B,MASTER'S THESIS,403,92944,,TBA,,Open,19,0,"Tricamo, Stephen",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM701B,MASTER'S THESIS,407,92945,,TBA,,Open,19,0,"Ranky, Paul",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM701B,MASTER'S THESIS,462,92946,,TBA,,Open,19,0,"Park, SangWoo",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM701B,MASTER'S THESIS,486,92947,,TBA,,Open,19,0,"Shen, Bo",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM701B,MASTER'S THESIS,487,92948,,TBA,,Open,19,0,"Cai, Wenbo",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM701C,MASTER'S THESIS,361,92949,,TBA,,Open,19,0,"Barak Ventura, Roni",Face-to-Face,6,Book,See department for permission to enroll.
202590,EM701C,MASTER'S THESIS,362,92950,,TBA,,Open,19,0,"Yin, Wei",Face-to-Face,6,Book,See department for permission to enroll.
202590,EM701C,MASTER'S THESIS,390,92951,,TBA,,Open,19,0,"Abdel-Malek, Layek",Face-to-Face,6,Book,See department for permission to enroll.
202590,EM701C,MASTER'S THESIS,391,92952,,TBA,,Open,19,0,"Bengu, Golgen",Face-to-Face,6,Book,See department for permission to enroll.
202590,EM701C,MASTER'S THESIS,392,92953,,TBA,,Open,19,0,"Bladikas, Athanassios",Face-to-Face,6,Book,See department for permission to enroll.
202590,EM701C,MASTER'S THESIS,394,92954,,TBA,,Open,19,0,"Das, Sanchoy",Face-to-Face,6,Book,See department for permission to enroll.
202590,EM701C,MASTER'S THESIS,400,92955,,TBA,,Open,19,0,"Abdou, George",Face-to-Face,6,Book,See department for permission to enroll.
202590,EM701C,MASTER'S THESIS,402,92956,,TBA,,Open,19,0,"Sengupta, Arijit",Face-to-Face,6,Book,See department for permission to enroll.
202590,EM701C,MASTER'S THESIS,403,92957,,TBA,,Open,19,0,"Tricamo, Stephen",Face-to-Face,6,Book,See department for permission to enroll.
202590,EM701C,MASTER'S THESIS,407,92958,,TBA,,Open,19,0,"Ranky, Paul",Face-to-Face,6,Book,See department for permission to enroll.
202590,EM701C,MASTER'S THESIS,462,92959,,TBA,,Open,19,0,"Park, SangWoo",Face-to-Face,6,Book,See department for permission to enroll.
202590,EM701C,MASTER'S THESIS,486,92960,,TBA,,Open,19,0,"Shen, Bo",Face-to-Face,6,Book,See department for permission to enroll.
202590,EM701C,MASTER'S THESIS,487,92961,,TBA,,Open,19,0,"Cai, Wenbo",Face-to-Face,6,Book,See department for permission to enroll.
202590,EM725,INDEPENDENT STUDY I,361,92962,,TBA,,Open,19,0,"Barak Ventura, Roni",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM725,INDEPENDENT STUDY I,362,92963,,TBA,,Open,19,0,"Yin, Wei",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM725,INDEPENDENT STUDY I,390,92964,,TBA,,Open,19,0,"Abdel-Malek, Layek",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM725,INDEPENDENT STUDY I,391,92965,,TBA,,Open,19,0,"Bengu, Golgen",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM725,INDEPENDENT STUDY I,392,92966,,TBA,,Open,19,0,"Bladikas, Athanassios",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM725,INDEPENDENT STUDY I,394,92967,,TBA,,Open,19,0,"Das, Sanchoy",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM725,INDEPENDENT STUDY I,400,92968,,TBA,,Open,19,0,"Abdou, George",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM725,INDEPENDENT STUDY I,402,92969,,TBA,,Open,19,0,"Sengupta, Arijit",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM725,INDEPENDENT STUDY I,403,92970,,TBA,,Open,19,0,"Tricamo, Stephen",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM725,INDEPENDENT STUDY I,407,92971,,TBA,,Open,19,0,"Ranky, Paul",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM725,INDEPENDENT STUDY I,462,92972,,TBA,,Open,19,0,"Park, SangWoo",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM725,INDEPENDENT STUDY I,486,92973,,TBA,,Open,19,0,"Shen, Bo",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM725,INDEPENDENT STUDY I,487,92974,,TBA,,Open,19,0,"Cai, Wenbo",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM726,INDEPENDENT STUDY II,361,92975,,TBA,,Open,19,0,"Barak Ventura, Roni",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM726,INDEPENDENT STUDY II,362,92976,,TBA,,Open,19,0,"Yin, Wei",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM726,INDEPENDENT STUDY II,390,92977,,TBA,,Open,19,0,"Abdel-Malek, Layek",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM726,INDEPENDENT STUDY II,391,92978,,TBA,,Open,19,0,"Bengu, Golgen",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM726,INDEPENDENT STUDY II,392,92979,,TBA,,Open,19,0,"Bladikas, Athanassios",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM726,INDEPENDENT STUDY II,394,92980,,TBA,,Open,19,0,"Das, Sanchoy",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM726,INDEPENDENT STUDY II,400,92981,,TBA,,Open,19,0,"Abdou, George",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM726,INDEPENDENT STUDY II,402,92982,,TBA,,Open,19,0,"Sengupta, Arijit",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM726,INDEPENDENT STUDY II,403,92983,,TBA,,Open,19,0,"Tricamo, Stephen",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM726,INDEPENDENT STUDY II,407,92984,,TBA,,Open,19,0,"Ranky, Paul",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM726,INDEPENDENT STUDY II,462,92985,,TBA,,Open,19,0,"Park, SangWoo",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM726,INDEPENDENT STUDY II,486,92986,,TBA,,Open,19,0,"Shen, Bo",Face-to-Face,3,Book,See department for permission to enroll.
202590,EM726,INDEPENDENT STUDY II,487,92987,,TBA,,Open,19,0,"Cai, Wenbo",Face-to-Face,3,Book,See department for permission to enroll.
202590,ENE262,INTRO TO ENVIRONMENTAL ENGR,001,92988,T,10:00 AM - 2:20 PM,TIER 114,Closed,25,25,"Schorr, Paul",Face-to-Face,3,Book,
202590,ENE262,INTRO TO ENVIRONMENTAL ENGR,101,92989,T,6:00 PM - 10:05 PM,CULM LECT 2,Closed,20,20,,Face-to-Face,3,Book,
202590,ENE490,SENIOR PROJECT,181,92992,,TBA,,Open,19,0,"Pennock, William",Face-to-Face,3,Book,See department for permission to enroll.
202590,ENE490,SENIOR PROJECT,182,92993,,TBA,,Open,19,0,"Boufadel, Michel",Face-to-Face,3,Book,See department for permission to enroll.
202590,ENE490,SENIOR PROJECT,197,92994,,TBA,,Open,19,0,"Olenik, Thomas",Face-to-Face,3,Book,See department for permission to enroll.
202590,ENE490,SENIOR PROJECT,198,92995,,TBA,,Open,19,0,"Zhang, Wen",Face-to-Face,3,Book,See department for permission to enroll.
202590,ENE490,SENIOR PROJECT,211,92996,,TBA,,Open,19,0,"Marhaba, Taha",Face-to-Face,3,Book,See department for permission to enroll.
202590,ENE490,SENIOR PROJECT,214,92997,,TBA,,Open,19,0,"Ding, Yuan",Face-to-Face,3,Book,See department for permission to enroll.
202590,ENE490,SENIOR PROJECT,218,92998,,TBA,,Open,19,0,"Venkatesan, Arjun",Face-to-Face,3,Book,See department for permission to enroll.
202590,ENE593,GRADUATE CO,194,92999,,TBA,,Open,19,0,"Konon, Walter",Face-to-Face,0,Book,See department for permission to enroll.
202590,ENE630,PHYSICAL PROCESSES OF ENV SYST,101,93000,T,6:00 PM - 8:50 PM,CKB 114,Open,20,1,"Boufadel, Michel",Face-to-Face,3,Book,
202590,ENE661,ENVIRONMENTAL MICROBIOLOGY,101,93001,M,6:00 PM - 8:50 PM,TIER 107,Open,20,4,"Zhang, Wen",Face-to-Face,3,Book,
202590,ENE662,SITE REMEDIATION,851,93002,,TBA,,Open,20,4,,Online Virtual,3,Book,
202590,ENE700B,MASTER'S PROJECT,181,93003,,TBA,,Open,19,0,"Pennock, William",Face-to-Face,3,Book,See department for permission to enroll.
202590,ENE700B,MASTER'S PROJECT,182,93004,,TBA,,Open,19,0,"Boufadel, Michel",Face-to-Face,3,Book,See department for permission to enroll.
202590,ENE700B,MASTER'S PROJECT,197,93005,,TBA,,Open,19,0,"Olenik, Thomas",Face-to-Face,3,Book,See department for permission to enroll.
202590,ENE700B,MASTER'S PROJECT,198,93006,,TBA,,Open,19,0,"Zhang, Wen",Face-to-Face,3,Book,See department for permission to enroll.
202590,ENE700B,MASTER'S PROJECT,210,93007,,TBA,,Open,19,0,"Axe, Lisa",Face-to-Face,3,Book,See department for permission to enroll.
202590,ENE700B,MASTER'S PROJECT,211,93008,,TBA,,Open,19,0,"Marhaba, Taha",Face-to-Face,3,Book,See department for permission to enroll.
202590,ENE700B,MASTER'S PROJECT,214,93009,,TBA,,Open,19,0,"Ding, Yuan",Face-to-Face,3,Book,See department for permission to enroll.
202590,ENE700B,MASTER'S PROJECT,218,93010,,TBA,,Open,19,0,"Venkatesan, Arjun",Face-to-Face,3,Book,See department for permission to enroll.
202590,ENE701B,MASTER'S THESIS,181,93011,,TBA,,Open,19,0,"Pennock, William",Face-to-Face,3,Book,See department for permission to enroll.
202590,ENE701B,MASTER'S THESIS,182,93012,,TBA,,Open,19,0,"Boufadel, Michel",Face-to-Face,3,Book,See department for permission to enroll.
202590,ENE701B,MASTER'S THESIS,197,93013,,TBA,,Open,19,0,"Olenik, Thomas",Face-to-Face,3,Book,See department for permission to enroll.
202590,ENE701B,MASTER'S THESIS,198,93014,,TBA,,Open,19,0,"Zhang, Wen",Face-to-Face,3,Book,See department for permission to enroll.
202590,ENE701B,MASTER'S THESIS,211,93015,,TBA,,Open,19,0,"Marhaba, Taha",Face-to-Face,3,Book,See department for permission to enroll.
202590,ENE701B,MASTER'S THESIS,214,93016,,TBA,,Open,19,0,"Ding, Yuan",Face-to-Face,3,Book,See department for permission to enroll.
202590,ENE701B,MASTER'S THESIS,218,93017,,TBA,,Open,19,0,"Venkatesan, Arjun",Face-to-Face,3,Book,See department for permission to enroll.
202590,ENE701C,MASTER'S THESIS,181,93018,,TBA,,Open,19,0,"Pennock, William",Face-to-Face,6,Book,See department for permission to enroll.
202590,ENE701C,MASTER'S THESIS,182,93019,,TBA,,Open,19,0,"Boufadel, Michel",Face-to-Face,6,Book,See department for permission to enroll.
202590,ENE701C,MASTER'S THESIS,197,93020,,TBA,,Open,19,0,"Olenik, Thomas",Face-to-Face,6,Book,See department for permission to enroll.
202590,ENE701C,MASTER'S THESIS,198,93021,,TBA,,Open,19,0,"Zhang, Wen",Face-to-Face,6,Book,See department for permission to enroll.
202590,ENE701C,MASTER'S THESIS,211,93022,,TBA,,Open,19,0,"Marhaba, Taha",Face-to-Face,6,Book,See department for permission to enroll.
202590,ENE701C,MASTER'S THESIS,214,93023,,TBA,,Open,19,0,"Ding, Yuan",Face-to-Face,6,Book,See department for permission to enroll.
202590,ENE701C,MASTER'S THESIS,218,93024,,TBA,,Open,19,0,"Venkatesan, Arjun",Face-to-Face,6,Book,See department for permission to enroll.
202590,ENE725,INDEPENDENT STUDY I,181,93026,,TBA,,Open,19,0,"Pennock, William",Face-to-Face,3,Book,See department for permission to enroll.
202590,ENE725,INDEPENDENT STUDY I,182,93027,,TBA,,Open,19,0,"Boufadel, Michel",Face-to-Face,3,Book,See department for permission to enroll.
202590,ENE725,INDEPENDENT STUDY I,197,93028,,TBA,,Open,19,0,"Olenik, Thomas",Face-to-Face,3,Book,See department for permission to enroll.
202590,ENE725,INDEPENDENT STUDY I,198,93029,,TBA,,Open,19,0,"Zhang, Wen",Face-to-Face,3,Book,See department for permission to enroll.
202590,ENE725,INDEPENDENT STUDY I,211,93030,,TBA,,Open,19,0,"Marhaba, Taha",Face-to-Face,3,Book,See department for permission to enroll.
202590,ENE725,INDEPENDENT STUDY I,214,93031,,TBA,,Open,19,0,"Ding, Yuan",Face-to-Face,3,Book,See department for permission to enroll.
